1.629615000000000000e+06
1.203000000000000000e+03
3.730600000000000000e+04
2.252070000000000000e+05
4.505700000000000000e+04
2.147900000000000000e+04
1.123678000000000000e+06
2.744200000000000000e+04
1.850150000000000000e+05
9.716160000000000000e+05
2.793500000000000000e+04
1.354900000000000000e+05
1.799570000000000000e+05
1.819500000000000000e+04
8.787440000000000000e+05
1.501830000000000000e+05
6.409500000000000000e+04
3.147000000000000000e+04
1.010572200000000000e+07
1.544400000000000000e+05
2.608140000000000000e+05
1.765800000000000000e+04
8.749700000000000000e+04
2.673900000000000000e+05
9.017000000000000000e+03
1.405800000000000000e+04
4.331680000000000000e+05
1.410050000000000000e+05
9.883800000000000000e+04
3.155816000000000000e+06
3.749850000000000000e+05
1.872400000000000000e+04
2.355002000000000000e+06
1.495400000000000000e+06
5.867100000000000000e+04
2.121220000000000000e+06
3.283665000000000000e+06
8.642630000000000000e+05
7.241530000000000000e+05
2.801190000000000000e+05
7.634500000000000000e+05
4.429960000000000000e+05
1.911226000000000000e+06
2.732630000000000000e+05
1.789190000000000000e+05
2.885000000000000000e+03
4.353000000000000000e+04
4.349810000000000000e+05
5.009430000000000000e+05
5.356840000000000000e+05
9.558300000000000000e+04
6.324700000000000000e+04
1.303700000000000000e+04
4.588090000000000000e+05
5.389900000000000000e+04
8.478340000000000000e+05
2.126050000000000000e+05
7.464400000000000000e+04
